dataset,target_score,construction_mode,selection_rank,requested_activation_ratio,activation_ratio,event_id,active,line_budget,start_line_id,end_line_id,requested_entropy_per_active_slot,target_entropy_per_active_slot,achieved_entropy_per_active_slot,ground_truth_group_ld,value_counts,placeholder_count,template
OpenSSH,0.6,ground-truth,1,0.7745966692414834,0.7916666666666666,E19,1,64,1,64,0.7578947368421053,0.7578947368421053,0.7577615885191304,0.7577615885191304,12 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1,3,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
OpenSSH,0.6,ground-truth,2,0.7745966692414834,0.7916666666666666,E23,1,64,65,128,0.7578947368421053,0.7578947368421053,0.7577615885191304,0.7577615885191304,12 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1,2,pam_unix(sshd:session): session opened for user <*> by (uid=<*>)
OpenSSH,0.6,ground-truth,3,0.7745966692414834,0.7916666666666666,E16,1,64,129,192,0.7578947368421053,0.7578947368421053,0.7577615885191304,0.7577615885191304,12 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1,4,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
OpenSSH,0.6,ground-truth,4,0.7745966692414834,0.7916666666666666,E8,1,64,193,256,0.7578947368421053,0.7578947368421053,0.7577615885191304,0.7577615885191304,12 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1,3,Failed none for invalid user <*> from <*> port <*> ssh2
OpenSSH,0.6,ground-truth,5,0.7745966692414834,0.7916666666666666,E2,1,64,257,320,0.7578947368421053,0.7578947368421053,0.7577615885191304,0.7577615885191304,12 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1,1,Connection closed by <*> [preauth]
OpenSSH,0.6,ground-truth,6,0.7745966692414834,0.7916666666666666,E9,1,64,321,384,0.7578947368421053,0.7578947368421053,0.7577615885191304,0.7577615885191304,12 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1,3,Failed password for <*> from <*> port <*> ssh2
OpenSSH,0.6,ground-truth,7,0.7745966692414834,0.7916666666666666,E27,1,64,385,448,0.7578947368421053,0.7578947368421053,0.7577615885191304,0.7577615885191304,12 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1,2,reverse mapping checking getaddrinfo for <*> [<*>] failed - POSSIBLE BREAK-IN ATTEMPT!
OpenSSH,0.6,ground-truth,8,0.7745966692414834,0.7916666666666666,E3,1,64,449,512,0.7578947368421053,0.7578947368421053,0.7577615885191304,0.7577615885191304,12 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1,1,Did not receive identification string from <*>
OpenSSH,0.6,ground-truth,9,0.7745966692414834,0.7916666666666666,E7,1,64,513,576,0.7578947368421053,0.7578947368421053,0.7577615885191304,0.7577615885191304,12 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1,2,error: Received disconnect from <*>: <*>: No more user authentication methods available. [preauth]
OpenSSH,0.6,ground-truth,10,0.7745966692414834,0.7916666666666666,E26,1,64,577,640,0.7578947368421053,0.7578947368421053,0.7577615885191304,0.7577615885191304,12 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1,2,Received disconnect from <*>: <*>: disconnected by user
OpenSSH,0.6,ground-truth,11,0.7745966692414834,0.7916666666666666,E17,1,64,641,704,0.7578947368421053,0.7578947368421053,0.7577615885191304,0.7577615885191304,12 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1,5,PAM <*> more authentication failures; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
OpenSSH,0.6,ground-truth,12,0.7745966692414834,0.7916666666666666,E20,1,64,705,768,0.7578947368421053,0.7578947368421053,0.7577615885191304,0.7577615885191304,12 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1,4,pam_unix(sshd:auth): authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*> user=<*>
OpenSSH,0.6,ground-truth,13,0.7745966692414834,0.7916666666666666,E22,1,64,769,832,0.7578947368421053,0.7578947368421053,0.7577615885191304,0.7577615885191304,12 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1,1,pam_unix(sshd:session): session closed for user <*>
OpenSSH,0.6,ground-truth,14,0.7745966692414834,0.7916666666666666,E24,1,64,833,896,0.7578947368421053,0.7578947368421053,0.7577615885191304,0.7577615885191304,12 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1,2,Received disconnect from <*>: <*>: Bye Bye [preauth]
OpenSSH,0.6,ground-truth,15,0.7745966692414834,0.7916666666666666,E25,1,64,897,960,0.7578947368421053,0.7578947368421053,0.7577615885191304,0.7577615885191304,12 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1,2,Received disconnect from <*>: <*>: Closed due to user request. [preauth]
OpenSSH,0.6,ground-truth,16,0.7745966692414834,0.7916666666666666,E13,1,64,961,1024,0.7578947368421053,0.7578947368421053,0.7577615885191304,0.7577615885191304,12 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1,2,Invalid user <*> from <*>
OpenSSH,0.6,ground-truth,17,0.7745966692414834,0.7916666666666666,E10,1,64,1025,1088,0.7578947368421053,0.7578947368421053,0.7577615885191304,0.7577615885191304,12 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1,3,Failed password for invalid user <*> from <*> port <*> ssh2
OpenSSH,0.6,ground-truth,18,0.7745966692414834,0.7916666666666666,E12,1,64,1089,1152,0.7578947368421053,0.7578947368421053,0.7577615885191304,0.7577615885191304,12 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1,1,input_userauth_request: invalid user <*> [preauth]
OpenSSH,0.6,ground-truth,19,0.7745966692414834,0.7916666666666666,E4,1,64,1153,1216,0.7578947368421053,0.7578947368421053,0.7577615885191304,0.7577615885191304,12 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1,1,Disconnecting: Too many authentication failures for <*> [preauth]
OpenSSH,0.6,ground-truth,20,0.7745966692414834,0.7916666666666666,E15,0,64,1217,1280,0.7578947368421053,0.7578947368421053,0.7577615885191304,0.0,12 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1,4,PAM <*> more authentication failure; logname= uid=<*> euid=<*> tty=ssh ruser= rhost=<*>
OpenSSH,0.6,ground-truth,21,0.7745966692414834,0.7916666666666666,E18,0,64,1281,1344,0.7578947368421053,0.7578947368421053,0.7577615885191304,0.0,12 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1,2,PAM service(sshd) ignoring max retries; <*> > <*>
OpenSSH,0.6,ground-truth,22,0.7745966692414834,0.7916666666666666,E1,0,64,1345,1408,0.7578947368421053,0.7578947368421053,0.7577615885191304,0.0,12 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1,3,Accepted password for <*> from <*> port <*> ssh2
OpenSSH,0.6,ground-truth,23,0.7745966692414834,0.7916666666666666,E14,0,64,1409,1472,0.7578947368421053,0.7578947368421053,0.7577615885191304,0.0,12 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1,4,message repeated <*> times: [ Failed password for <*> from <*> port <*>]
OpenSSH,0.6,ground-truth,24,0.7745966692414834,0.7916666666666666,E6,0,64,1473,1536,0.7578947368421053,0.7578947368421053,0.7577615885191304,0.0,12 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1,2,error: Received disconnect from <*>: <*>: com.jcraft.jsch.JSchException: Auth fail [preauth]
